# eps(GeV),sophia_proton(microb),sophia_netron(microb)
4.303451456737333298e+09,5.179354507409559574e+02,5.179937130722145184e+02
4.363348585869122505e+09,5.186157324408114846e+02,5.186741305384780389e+02
4.424079386790687561e+09,5.192969093463317449e+02,5.193554431111895155e+02
4.485655462873764992e+09,5.199789826276189615e+02,5.200376519616228279e+02
4.548088578990307808e+09,5.206619534563413936e+02,5.207207582626131170e+02
4.611390663760454178e+09,5.213458230057365199e+02,5.214047631885595138e+02
4.675573811831494331e+09,5.220305924506117208e+02,5.220896679154270714e+02
4.740650286188847542e+09,5.227162629673466654e+02,5.227754736207491533e+02
4.806632520498909950e+09,5.234028357338954720e+02,5.234621814836278872e+02
4.873533121484811783e+09,5.240903119297885269e+02,5.241497926847381450e+02
4.941364871334931374e+09,5.247786927361339622e+02,5.248383084063276556e+02
5.010140730145252228e+09,5.254679793356203845e+02,5.255277298322206434e+02
5.079873838395385742e+09,5.261581729125177844e+02,5.262180581478179420e+02
5.150577519459364891e+09,5.268492746526808332e+02,5.269092945401006318e+02
5.222265282151184082e+09,5.275412857435499063e+02,5.276014401976317458e+02
5.294950823305753708e+09,5.282342073741525610e+02,5.282944963105564966e+02
5.368648030396006584e+09,5.289280407351074018e+02,5.289884640706071650e+02
5.443370984186091423e+09,5.296227870186235123e+02,5.296833446711026454e+02
5.519133961421860695e+09,5.303184474185048884e+02,5.303791393069511741e+02
5.595951437558436394e+09,5.310150231301498707e+02,5.310758491746529444e+02
5.673838089526104927e+09,5.317125153505561457e+02,5.317734754723013566e+02
5.752808798534349442e+09,5.324109252783196098e+02,5.324720193995856334e+02
5.832878652915266991e+09,5.331102541136382342e+02,5.331714821577917292e+02
5.914062951006197929e+09,5.338105030583139978e+02,5.338718649498056266e+02
5.996377204072854996e+09,5.345116733157541375e+02,5.345731689801145876e+02
6.079837139272743225e+09,5.352137660909733086e+02,5.352753954548090860e+02
6.164458702660228729e+09,5.359167825905959717e+02,5.359785455815858768e+02
6.250258062233032227e+09,5.366207240228578712e+02,5.366826205697482237e+02
6.337251611021522522e+09,5.373255915976087635e+02,5.373876216302094235e+02
6.425455970220606804e+09,5.380313865263135540e+02,5.380935499754941702e+02
6.514887992365621567e+09,5.387381100220549115e+02,5.388004068197406013e+02
6.605564764552009583e+09,5.394457632995346330e+02,5.395081933787024582e+02
6.697503611700232506e+09,5.401543475750767129e+02,5.402169108697515867e+02
6.790722099865695000e+09,5.408638640666280253e+02,5.409265605118781650e+02
6.885238039595180511e+09,5.415743139937619617e+02,5.416371435256955920e+02
6.981069489329547882e+09,5.422856985776785450e+02,5.423486611334399186e+02
7.078234758854252815e+09,5.429980190412080674e+02,5.430611145589733724e+02
7.176752412797424316e+09,5.437112766088118860e+02,5.437745050277853807e+02
7.276641274177102089e+09,5.444254725065859475e+02,5.444888337669965495e+02
7.377920427997371674e+09,5.451406079622607876e+02,5.452041020053572993e+02
7.480609224895028114e+09,5.458566842052053971e+02,5.459203109732541179e+02
7.584727284836514473e+09,5.465737024664285855e+02,5.466374619027078552e+02
7.690294500866805077e+09,5.472916639785806865e+02,5.473555560273788387e+02
7.797331042909966469e+09,5.480105699759558320e+02,5.480745945825656236e+02
7.905857361623126030e+09,5.487304216944943391e+02,5.487945788052107901e+02
8.015894192303567886e+09,5.494512203717845296e+02,5.495155099338999207e+02
8.127462558850724220e+09,5.501729672470644346e+02,5.502373892088658067e+02
8.240583777782793999e+09,5.508956635612241826e+02,5.509602178719887888e+02
8.355279462309789658e+09,5.516193105568081592e+02,5.516839971668007365e+02
8.471571526462739944e+09,5.523439094780169398e+02,5.524087283384844795e+02
8.589482189280912399e+09,5.530694615707094499e+02,5.531344126338791511e+02
8.709033979056755066e+09,5.537959680824047837e+02,5.538610513014795060e+02
8.830249737640493393e+09,5.545234302622844780e+02,5.545886455914398994e+02
8.953152624804052353e+09,5.552518493611944450e+02,5.553171967555745141e+02
9.077766122666318893e+09,5.559812266316473597e+02,5.560467060473617948e+02
9.204114040179391861e+09,5.567115633278242512e+02,5.567771747219442204e+02
9.332220517677875519e+09,5.574428607055774592e+02,5.575086040361322830e+02
9.462110031490888596e+09,5.581751200224309741e+02,5.582409952484049427e+02
9.593807398618875504e+09,5.589083425375852130e+02,5.589743496189137204e+02
9.727337781474893570e+09,5.596425295119161092e+02,5.597086684094825841e+02
9.862726692692508698e+09,5.603776822079800013e+02,5.604439528836117006e+02
1.000000000000000000e+10,5.611138018900131783e+02,5.611802043064785721e+02
